REGION,DEPARTEMENT,COMMUNE,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE SANGALCAM,5,576,CLASSE CM2 B
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE SANGALCAM,6,577,CLASSE CM2 A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE SANGALCAM,7,573,CLASSE CE1 B
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE SANGALCAM,8,552,CLASSE CE1 A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE SANGALCAM,9,552,CLASSE CP B
DAKAR,RUFISQUE,SANGALKAM,ECOLE KEUR DAOUDA SARR,1,456,SALLE 4
DAKAR,RUFISQUE,SANGALKAM,ECOLE KEUR DAOUDA SARR,2,457,SALLE 5
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE ELEMENTAIRE DE NDOYENE 2,1,258,CLASSE CI
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE ELEMENTAIRE DE NDOYENE 2,2,257,CLASSE CM2
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE ELEMENTAIRE SEBI THIOKHO,1,581,CLASSE CI A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE ELEMENTAIRE SEBI THIOKHO,2,561,SALLE DE CLASSE
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE ELEMENTAIRE SEBI THIOKHO,3,113,CLASSE CP B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE KIP KIP,1,567,SALLE 1 CM1 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE KIP KIP,2,567,SALLE 3 CM2 C
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE KIP KIP,3,568,SALLE 4 CI A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI FASS,1,557,CLASSE CM1 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI FASS,2,547,CLASSE CE1 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI FASS,3,547,CLASSE CE2 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI FASS,4,552,CLASSE CM2 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI FASS,5,535,SALLE DE CLASSE
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,1,566,CLASSE CP A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,2,563,CLASSE CP B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,3,565,CLASSE CE1 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,4,566,CLASSE CE1 B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,5,563,CLASSE CE2 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,6,565,CLASSE CE2 B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,7,565,CLASSE CM1 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,8,566,CLASSE CM1 B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,9,566,CLASSE CM2 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,10,565,CLASSE CM2 B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI SOUS,1,347,CLASSE CM2
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI SOUS,2,347,CLASSE CM1
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI SOUS,3,348,CLASSE CE2 B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI SOUS,4,347,CLASSE CE2 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE YEBA,1,362,CLASSE CM1
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE YEBA,2,362,CLASSE CE1
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE YEBA,3,362,CLASSE CE2
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE YEBA,4,362,CLASSE CP
DAKAR,RUFISQUE,SEBIKOTANE,FOYER DES JEUNES,1,497,ABRI PROVISOIRE
DAKAR,RUFISQUE,SEBIKOTANE,FOYER DES JEUNES,2,497,ABRI PROVISOIRE
